article_title,revision_id,article_quality,state,population,regional_division
"East Caln Township, Chester County, Pennsylvania",1157356948,C,Pennsylvania,12972008,Northeast
"Summit Township, Butler County, Pennsylvania",1167679437,C,Pennsylvania,12972008,Northeast
"Manheim, Pennsylvania",1168382024,C,Pennsylvania,12972008,Northeast
"North Braddock, Pennsylvania",1169551531,C,Pennsylvania,12972008,Northeast
"West Pittston, Pennsylvania",1171934279,C,Pennsylvania,12972008,Northeast
"Peach Bottom Township, York County, Pennsylvania",1175383747,Stub,Pennsylvania,12972008,Northeast
"Annville Township, Lebanon County, Pennsylvania",1171904976,Stub,Pennsylvania,12972008,Northeast
"Bradford Township, McKean County, Pennsylvania",1177765773,Start,Pennsylvania,12972008,Northeast
"Edwardsville, Pennsylvania",1176286635,C,Pennsylvania,12972008,Northeast
"West Vincent Township, Chester County, Pennsylvania",1175370891,Stub,Pennsylvania,12972008,Northeast
"Royersford, Pennsylvania",1171908702,C,Pennsylvania,12972008,Northeast
"Caernarvon Township, Lancaster County, Pennsylvania",1166688560,C,Pennsylvania,12972008,Northeast
"Blooming Grove Township, Pike County, Pennsylvania",1178956644,GA,Pennsylvania,12972008,Northeast
"Kiskiminetas Township, Armstrong County, Pennsylvania",1171353623,GA,Pennsylvania,12972008,Northeast
"Donora, Pennsylvania",1179313850,GA,Pennsylvania,12972008,Northeast
"Jim Thorpe, Pennsylvania",1179045173,GA,Pennsylvania,12972008,Northeast
"Center Township, Indiana County, Pennsylvania",1178243297,GA,Pennsylvania,12972008,Northeast
"Greene Township, Erie County, Pennsylvania",1160897630,Start,Pennsylvania,12972008,Northeast
"Avalon, Pennsylvania",1168299052,GA,Pennsylvania,12972008,Northeast
"Mount Pleasant Township, Adams County, Pennsylvania",1167392551,C,Pennsylvania,12972008,Northeast
"Pocopson Township, Chester County, Pennsylvania",1175382728,Stub,Pennsylvania,12972008,Northeast
"Danville, Pennsylvania",1178765627,B,Pennsylvania,12972008,Northeast
"Jessup, Pennsylvania",1167687848,C,Pennsylvania,12972008,Northeast
"Montoursville, Pennsylvania",1157027801,GA,Pennsylvania,12972008,Northeast
"Jackson Township, Luzerne County, Pennsylvania",1167178745,C,Pennsylvania,12972008,Northeast
"Fountain Hill, Pennsylvania",1172611772,Start,Pennsylvania,12972008,Northeast
"Pequea Township, Lancaster County, Pennsylvania",1175381660,Stub,Pennsylvania,12972008,Northeast
"Swatara Township, Lebanon County, Pennsylvania",1169077334,C,Pennsylvania,12972008,Northeast
"Lemoyne, Pennsylvania",1144827339,C,Pennsylvania,12972008,Northeast
"Brecknock Township, Berks County, Pennsylvania",1174274931,B,Pennsylvania,12972008,Northeast
"North Franklin Township, Washington County, Pennsylvania",1175954409,Stub,Pennsylvania,12972008,Northeast
"West York, Pennsylvania",1169037072,C,Pennsylvania,12972008,Northeast
"West Hazleton, Pennsylvania",1171905362,GA,Pennsylvania,12972008,Northeast
"Bridgeport, Pennsylvania",1172636273,GA,Pennsylvania,12972008,Northeast
"White Deer Township, Union County, Pennsylvania",1175370598,Stub,Pennsylvania,12972008,Northeast
"Blair Township, Pennsylvania",1173685854,C,Pennsylvania,12972008,Northeast
"Warrington Township, York County, Pennsylvania",1169874293,C,Pennsylvania,12972008,Northeast
"New Freedom, Pennsylvania",1161584587,C,Pennsylvania,12972008,Northeast
"Decatur Township, Clearfield County, Pennsylvania",1166849897,C,Pennsylvania,12972008,Northeast
"Fairview Township, Luzerne County, Pennsylvania",1176247924,C,Pennsylvania,12972008,Northeast
"Hummelstown, Pennsylvania",1174923608,C,Pennsylvania,12972008,Northeast
"Tarentum, Pennsylvania",1179286534,C,Pennsylvania,12972008,Northeast
"Smithfield Township, Huntingdon County, Pennsylvania",1172542567,Start,Pennsylvania,12972008,Northeast
"East Petersburg, Pennsylvania",1153415449,C,Pennsylvania,12972008,Northeast
"Walker Township, Centre County, Pennsylvania",1167776914,C,Pennsylvania,12972008,Northeast
"Beaver, Pennsylvania",1174619387,C,Pennsylvania,12972008,Northeast
"Lower Alsace Township, Berks County, Pennsylvania",1177808603,Stub,Pennsylvania,12972008,Northeast
"Towamensing Township, Carbon County, Pennsylvania",1175377692,Stub,Pennsylvania,12972008,Northeast
"Delaware Township, Northumberland County, Pennsylvania",1166850417,C,Pennsylvania,12972008,Northeast
"Glassport, Pennsylvania",1177084028,C,Pennsylvania,12972008,Northeast
"Jenkins Township, Luzerne County, Pennsylvania",1173517684,GA,Pennsylvania,12972008,Northeast
"Larksville, Pennsylvania",1176290980,C,Pennsylvania,12972008,Northeast
"Washington Township, Erie County, Pennsylvania",1167836613,C,Pennsylvania,12972008,Northeast
"Smith Township, Washington County, Pennsylvania",1167673202,C,Pennsylvania,12972008,Northeast
"Mount Pleasant, Pennsylvania",1157442298,GA,Pennsylvania,12972008,Northeast
"Jenkintown, Pennsylvania",1167420704,GA,Pennsylvania,12972008,Northeast
"Peters Township, Franklin County, Pennsylvania",1173871992,C,Pennsylvania,12972008,Northeast
"Littlestown, Pennsylvania",1162572810,C,Pennsylvania,12972008,Northeast
"McKean Township, Erie County, Pennsylvania",1177806671,Stub,Pennsylvania,12972008,Northeast
"Green Tree, Pennsylvania",1168990145,C,Pennsylvania,12972008,Northeast
"West Penn Township, Schuylkill County, Pennsylvania",1175371963,Stub,Pennsylvania,12972008,Northeast
"Franklin Township, Chester County, Pennsylvania",1167017387,C,Pennsylvania,12972008,Northeast
"Allen Township, Northampton County, Pennsylvania",1176458620,C,Pennsylvania,12972008,Northeast
"Conneaut Township, Erie County, Pennsylvania",1160896686,GA,Pennsylvania,12972008,Northeast
"Jersey Shore, Pennsylvania",1176315940,GA,Pennsylvania,12972008,Northeast
"Sharpsville, Pennsylvania",1169338060,C,Pennsylvania,12972008,Northeast
"Burrell Township, Indiana County, Pennsylvania",1166638601,C,Pennsylvania,12972008,Northeast
"Ralpho Township, Northumberland County, Pennsylvania",1175382311,Stub,Pennsylvania,12972008,Northeast
"Honesdale, Pennsylvania",1175876726,GA,Pennsylvania,12972008,Northeast
"Minersville, Pennsylvania",1157441396,C,Pennsylvania,12972008,Northeast
"Scottdale, Pennsylvania",1170941274,GA,Pennsylvania,12972008,Northeast
"Penn Township, Snyder County, Pennsylvania",1157450302,C,Pennsylvania,12972008,Northeast
"Tunkhannock Township, Wyoming County, Pennsylvania",1174320143,C,Pennsylvania,12972008,Northeast
"Jackson Township, Cambria County, Pennsylvania",1173131920,C,Pennsylvania,12972008,Northeast
"Fallowfield Township, Washington County, Pennsylvania",1178184700,C,Pennsylvania,12972008,Northeast
"Narberth, Pennsylvania",1176703950,C,Pennsylvania,12972008,Northeast
"Cresson Township, Cambria County, Pennsylvania",1157355990,C,Pennsylvania,12972008,Northeast
"Foster Township, McKean County, Pennsylvania",1167016809,B,Pennsylvania,12972008,Northeast
"Lynn Township, Lehigh County, Pennsylvania",1177807026,Stub,Pennsylvania,12972008,Northeast
"Hamburg, Pennsylvania",1178630317,C,Pennsylvania,12972008,Northeast
"Mahoning Township, Carbon County, Pennsylvania",1179413706,C,Pennsylvania,12972008,Northeast
"Monongahela, Pennsylvania",1177687496,C,Pennsylvania,12972008,Northeast
"Slatington, Pennsylvania",1171089614,GA,Pennsylvania,12972008,Northeast
"North East, Pennsylvania",1157445691,GA,Pennsylvania,12972008,Northeast
"Salem Township, Luzerne County, Pennsylvania",1169036133,C,Pennsylvania,12972008,Northeast
"Sellersville, Pennsylvania",1175431423,FA,Pennsylvania,12972008,Northeast
"Franklin Township, Carbon County, Pennsylvania",1165970327,C,Pennsylvania,12972008,Northeast
"Manor Township, Armstrong County, Pennsylvania",1171474889,GA,Pennsylvania,12972008,Northeast
"Sugarloaf Township, Luzerne County, Pennsylvania",1171907284,C,Pennsylvania,12972008,Northeast
"Birmingham Township, Chester County, Pennsylvania",1176482402,GA,Pennsylvania,12972008,Northeast
"Strasburg Township, Lancaster County, Pennsylvania",1175378296,Stub,Pennsylvania,12972008,Northeast
"Mahoning Township, Montour County, Pennsylvania",1167333432,C,Pennsylvania,12972008,Northeast
"West Reading, Pennsylvania",1178658141,C,Pennsylvania,12972008,Northeast
"Forty Fort, Pennsylvania",1171934078,C,Pennsylvania,12972008,Northeast
"Menallen Township, Fayette County, Pennsylvania",1167341838,GA,Pennsylvania,12972008,Northeast
"Salem Township, Wayne County, Pennsylvania",1169095883,C,Pennsylvania,12972008,Northeast
"Cornwall, Pennsylvania",1157355707,GA,Pennsylvania,12972008,Northeast
"Barrett Township, Pennsylvania",1177227550,C,Pennsylvania,12972008,Northeast
"Greenfield Township, Blair County, Pennsylvania",1167128155,C,Pennsylvania,12972008,Northeast
"Upper Paxton Township, Dauphin County, Pennsylvania",1175371987,Stub,Pennsylvania,12972008,Northeast
"Little Britain Township, Lancaster County, Pennsylvania",1167319138,GA,Pennsylvania,12972008,Northeast
"Aldan, Pennsylvania",1177554284,C,Pennsylvania,12972008,Northeast
"Connoquenessing Township, Butler County, Pennsylvania",1177332225,C,Pennsylvania,12972008,Northeast
"Pine Grove Township, Schuylkill County, Pennsylvania",1157451747,B,Pennsylvania,12972008,Northeast
"Ruscombmanor Township, Berks County, Pennsylvania",1175381183,Stub,Pennsylvania,12972008,Northeast
"Heidelberg Township, Lebanon County, Pennsylvania",1167135373,B,Pennsylvania,12972008,Northeast
"Bethel Township, Berks County, Pennsylvania",1179046713,C,Pennsylvania,12972008,Northeast
"Waynesburg, Pennsylvania",1175750196,GA,Pennsylvania,12972008,Northeast
"Mahanoy City, Pennsylvania",1166838064,C,Pennsylvania,12972008,Northeast
"Baden, Pennsylvania",1176511423,C,Pennsylvania,12972008,Northeast
"Throop, Pennsylvania",1158113989,C,Pennsylvania,12972008,Northeast
"Tinicum Township, Delaware County, Pennsylvania",1167968131,C,Pennsylvania,12972008,Northeast
"Chester Township, Delaware County, Pennsylvania",1173178313,C,Pennsylvania,12972008,Northeast
"Windber, Pennsylvania",1165208780,C,Pennsylvania,12972008,Northeast
"Charleroi, Pennsylvania",1177115550,GA,Pennsylvania,12972008,Northeast
"Fleetwood, Pennsylvania",1173541674,GA,Pennsylvania,12972008,Northeast
"Clarion Township, Clarion County, Pennsylvania",1173813179,C,Pennsylvania,12972008,Northeast
"North Beaver Township, Lawrence County, Pennsylvania",1175954723,Stub,Pennsylvania,12972008,Northeast
"Brown Township, Mifflin County, Pennsylvania",1175073957,C,Pennsylvania,12972008,Northeast
"West Pikeland Township, Chester County, Pennsylvania",1175370664,Stub,Pennsylvania,12972008,Northeast
"Jenner Township, Somerset County, Pennsylvania",1157436562,GA,Pennsylvania,12972008,Northeast
"Centre Township, Berks County, Pennsylvania",1174275213,C,Pennsylvania,12972008,Northeast
"Chalfont, Pennsylvania",1173966763,GA,Pennsylvania,12972008,Northeast
"East Franklin Township, Armstrong County, Pennsylvania",1171194694,C,Pennsylvania,12972008,Northeast
"Boyertown, Pennsylvania",1179391518,C,Pennsylvania,12972008,Northeast
"Canaan Township, Wayne County, Pennsylvania",1166689914,GA,Pennsylvania,12972008,Northeast
"Franklin Township, Beaver County, Pennsylvania",1176361572,Start,Pennsylvania,12972008,Northeast
"Edgmont Township, Delaware County, Pennsylvania",1166992447,C,Pennsylvania,12972008,Northeast
"Dallastown, Pennsylvania",1157356176,C,Pennsylvania,12972008,Northeast
"Caernarvon Township, Berks County, Pennsylvania",1176777995,GA,Pennsylvania,12972008,Northeast
"Greencastle, Pennsylvania",1173798572,GA,Pennsylvania,12972008,Northeast
"Ridgway, Pennsylvania",1170241418,C,Pennsylvania,12972008,Northeast
"Sinking Spring, Pennsylvania",1173397950,C,Pennsylvania,12972008,Northeast
"Rush Township, Centre County, Pennsylvania",1167642659,GA,Pennsylvania,12972008,Northeast
"Tinicum Township, Bucks County, Pennsylvania",1173798205,C,Pennsylvania,12972008,Northeast
"Kittanning, Pennsylvania",1171360839,GA,Pennsylvania,12972008,Northeast
"Monroe Township, Snyder County, Pennsylvania",1157441488,C,Pennsylvania,12972008,Northeast
"Millcreek Township, Lebanon County, Pennsylvania",1157441330,B,Pennsylvania,12972008,Northeast
"Waterford Township, Erie County, Pennsylvania",1175373632,Stub,Pennsylvania,12972008,Northeast
"Lawrence Park Township, Erie County, Pennsylvania",1167295671,C,Pennsylvania,12972008,Northeast
"Irwin, Pennsylvania",1157436246,C,Pennsylvania,12972008,Northeast
"Woodward Township, Clearfield County, Pennsylvania",1169059406,C,Pennsylvania,12972008,Northeast
"Elizabeth Township, Lancaster County, Pennsylvania",1157357626,C,Pennsylvania,12972008,Northeast
"Akron, Pennsylvania",1174444665,C,Pennsylvania,12972008,Northeast
"Laureldale, Pennsylvania",1173397761,C,Pennsylvania,12972008,Northeast
"Washington Township, Berks County, Pennsylvania",1174634561,C,Pennsylvania,12972008,Northeast
"Brookville, Pennsylvania",1166634726,GA,Pennsylvania,12972008,Northeast
"Carroll Valley, Pennsylvania",1166691535,C,Pennsylvania,12972008,Northeast
"Lansford, Pennsylvania",1157438073,C,Pennsylvania,12972008,Northeast
"West Pottsgrove Township, Montgomery County, Pennsylvania",1175370643,Stub,Pennsylvania,12972008,Northeast
"Shenango Township, Mercer County, Pennsylvania",1160605120,C,Pennsylvania,12972008,Northeast
"Denver, Pennsylvania",1174365642,GA,Pennsylvania,12972008,Northeast
"Codorus Township, York County, Pennsylvania",1179090830,C,Pennsylvania,12972008,Northeast
"Pennsburg, Pennsylvania",1170351593,C,Pennsylvania,12972008,Northeast
"Armagh Township, Mifflin County, Pennsylvania",1172046741,Stub,Pennsylvania,12972008,Northeast
"Washington Township, Fayette County, Pennsylvania",1167836616,C,Pennsylvania,12972008,Northeast
"Paradise Township, York County, Pennsylvania",1169873621,C,Pennsylvania,12972008,Northeast
"East Drumore Township, Lancaster County, Pennsylvania",1166990666,C,Pennsylvania,12972008,Northeast
"Shrewsbury, Pennsylvania",1158102728,GA,Pennsylvania,12972008,Northeast
"Sewickley, Pennsylvania",1174438989,GA,Pennsylvania,12972008,Northeast
"Lower Milford Township, Lehigh County, Pennsylvania",1177807771,Stub,Pennsylvania,12972008,Northeast
"Conestoga Township, Lancaster County, Pennsylvania",1166757744,C,Pennsylvania,12972008,Northeast
"Rockland Township, Berks County, Pennsylvania",1174294696,C,Pennsylvania,12972008,Northeast
"Green Township, Indiana County, Pennsylvania",1167127878,C,Pennsylvania,12972008,Northeast
"Port Vue, Pennsylvania",1169848426,C,Pennsylvania,12972008,Northeast
"Northumberland, Pennsylvania",1173845868,C,Pennsylvania,12972008,Northeast
"Zelienople, Pennsylvania",1163975496,C,Pennsylvania,12972008,Northeast
"Hempfield Township, Mercer County, Pennsylvania",1160603413,C,Pennsylvania,12972008,Northeast
"Frackville, Pennsylvania",1173873837,C,Pennsylvania,12972008,Northeast
"Jefferson Township, Lackawanna County, Pennsylvania",1174297999,C,Pennsylvania,12972008,Northeast
"Northern Cambria, Pennsylvania",1175999756,C,Pennsylvania,12972008,Northeast
"Clinton Township, Lycoming County, Pennsylvania",1157354960,GA,Pennsylvania,12972008,Northeast
"Paupack Township, Wayne County, Pennsylvania",1175383906,Stub,Pennsylvania,12972008,Northeast
"Alsace Township, Berks County, Pennsylvania",1171904785,Stub,Pennsylvania,12972008,Northeast
"Amwell Township, Pennsylvania",1171904925,C,Pennsylvania,12972008,Northeast
"North Manheim Township, Schuylkill County, Pennsylvania",1175954153,Stub,Pennsylvania,12972008,Northeast
"Greenwich Township, Berks County, Pennsylvania",1178623839,C,Pennsylvania,12972008,Northeast
"Millvale, Pennsylvania",1178478277,GA,Pennsylvania,12972008,Northeast
"Point Township, Northumberland County, Pennsylvania",1175382721,Stub,Pennsylvania,12972008,Northeast
"Chadds Ford Township, Pennsylvania",1173535674,C,Pennsylvania,12972008,Northeast
"Sadsbury Township, Chester County, Pennsylvania",1167666357,C,Pennsylvania,12972008,Northeast
"Colerain Township, Lancaster County, Pennsylvania",1157355097,GA,Pennsylvania,12972008,Northeast
"Kane, Pennsylvania",1175718981,C,Pennsylvania,12972008,Northeast
"Hanover Township, Beaver County, Pennsylvania",1176402357,C,Pennsylvania,12972008,Northeast
"Mount Joy Township, Adams County, Pennsylvania",1167392377,C,Pennsylvania,12972008,Northeast
"Slippery Rock, Pennsylvania",1173791914,C,Pennsylvania,12972008,Northeast
"Oley Township, Berks County, Pennsylvania",1175502487,Stub,Pennsylvania,12972008,Northeast
"Jenks Township, Forest County, Pennsylvania",1173806640,C,Pennsylvania,12972008,Northeast
"Jackson Township, Butler County, Pennsylvania",1177614707,C,Pennsylvania,12972008,Northeast
"Parkesburg, Pennsylvania",1175594666,C,Pennsylvania,12972008,Northeast
"Mansfield, Pennsylvania",1166184776,C,Pennsylvania,12972008,Northeast
"Rochester, Pennsylvania",1179060740,C,Pennsylvania,12972008,Northeast
"Pennsbury Township, Chester County, Pennsylvania",1175381723,Stub,Pennsylvania,12972008,Northeast
"Damascus Township, Wayne County, Pennsylvania",1166848974,GA,Pennsylvania,12972008,Northeast
"Tilden Township, Berks County, Pennsylvania",1175377842,Stub,Pennsylvania,12972008,Northeast
"Fox Township, Elk County, Pennsylvania",1173807414,C,Pennsylvania,12972008,Northeast
