index,title,lastrevid,score_pred,state
17210,"Union Township, Snyder County, Pennsylvania",1158116215,C,Pennsylvania
17211,"Frenchcreek Township, Venango County, Pennsylvania",1167018161,C,Pennsylvania
17212,"Avis, Pennsylvania",1116691788,Start,Pennsylvania
17213,"Anthony Township, Montour County, Pennsylvania",1166484071,C,Pennsylvania
17214,"Eaton Township, Wyoming County, Pennsylvania",1174318548,C,Pennsylvania
17215,"Versailles, Pennsylvania",1170618577,GA,Pennsylvania
17216,"Lincoln Township, Somerset County, Pennsylvania",1157438639,Start,Pennsylvania
17217,"Bethel Township, Fulton County, Pennsylvania",1166609336,C,Pennsylvania
17218,"St. Clair Township, Pennsylvania",1172050990,C,Pennsylvania
17219,"Duncannon, Pennsylvania",1151035651,GA,Pennsylvania
17220,"Girardville, Pennsylvania",1176699681,C,Pennsylvania
17221,"Milford Township, Pike County, Pennsylvania",1178959776,Start,Pennsylvania
17222,"Lycoming Township, Lycoming County, Pennsylvania",1177807041,Stub,Pennsylvania
17223,"Cromwell Township, Huntingdon County, Pennsylvania",1171907177,B,Pennsylvania
17224,"Albion, Pennsylvania",1157348815,GA,Pennsylvania
17225,"Elizabethville, Pennsylvania",1157357640,GA,Pennsylvania
17226,"Concord Township, Butler County, Pennsylvania",1177320070,Start,Pennsylvania
17227,"East Deer Township, Allegheny County, Pennsylvania",1177815656,C,Pennsylvania
17228,"Oakland Township, Venango County, Pennsylvania",1169091239,C,Pennsylvania
17229,"Freehold Township, Warren County, Pennsylvania",1173803915,C,Pennsylvania
17230,"Smithfield Township, Bradford County, Pennsylvania",1167673235,C,Pennsylvania
17231,"Canoe Township, Indiana County, Pennsylvania",1166690225,C,Pennsylvania
17232,"Elizabeth, Pennsylvania",1175579234,C,Pennsylvania
17233,"Clifton Township, Lackawanna County, Pennsylvania",1174296012,C,Pennsylvania
17234,"Laflin, Pennsylvania",1157437893,C,Pennsylvania
17235,"Rockdale Township, Crawford County, Pennsylvania",1175381269,Stub,Pennsylvania
17236,"Porter Township, Clinton County, Pennsylvania",1167498857,C,Pennsylvania
17237,"Dimock Township, Susquehanna County, Pennsylvania",1166851636,GA,Pennsylvania
17238,"Pulaski Township, Beaver County, Pennsylvania",1176850034,Start,Pennsylvania
17239,"New Beaver, Pennsylvania",1169508271,GA,Pennsylvania
17240,"East Mead Township, Crawford County, Pennsylvania",1177815793,GA,Pennsylvania
17241,"Perry Township, Greene County, Pennsylvania",1157450953,C,Pennsylvania
17242,"Windsor, Pennsylvania",1159223378,C,Pennsylvania
17243,"Elk Township, Clarion County, Pennsylvania",1173813351,C,Pennsylvania
17244,"Lewis Township, Union County, Pennsylvania",1167316487,C,Pennsylvania
17245,"Clarks Green, Pennsylvania",1178266800,C,Pennsylvania
17246,"Sullivan Township, Tioga County, Pennsylvania",1175378165,Stub,Pennsylvania
17247,"North Union Township, Schuylkill County, Pennsylvania",1167411348,C,Pennsylvania
17248,"West Bethlehem Township, Washington County, Pennsylvania",1175372766,Stub,Pennsylvania
17249,"Oakdale, Pennsylvania",1175499127,GA,Pennsylvania
17250,"Richmond Township, Crawford County, Pennsylvania",1172100565,GA,Pennsylvania
17251,"Conyngham Township, Luzerne County, Pennsylvania",1171907852,C,Pennsylvania
17252,"Conneaut Township, Crawford County, Pennsylvania",1160682312,GA,Pennsylvania
17253,"Belfast Township, Fulton County, Pennsylvania",1157349759,Start,Pennsylvania
17254,"Horton Township, Elk County, Pennsylvania",1173807626,C,Pennsylvania
17255,"Langhorne Manor, Pennsylvania",1172131528,GA,Pennsylvania
17256,"Rockland Township, Venango County, Pennsylvania",1167507876,B,Pennsylvania
17257,"Blawnox, Pennsylvania",1168300855,C,Pennsylvania
17258,"Greenwood Township, Crawford County, Pennsylvania",1172099054,GA,Pennsylvania
17259,"Wilmington Township, Mercer County, Pennsylvania",1160607813,Start,Pennsylvania
17260,"Perry Township, Mercer County, Pennsylvania",1160604378,Start,Pennsylvania
17261,"Kline Township, Schuylkill County, Pennsylvania",1167291211,C,Pennsylvania
17262,"Sterling Township, Wayne County, Pennsylvania",1175378539,Stub,Pennsylvania
17263,"Worth Township, Butler County, Pennsylvania",1161577168,C,Pennsylvania
17264,"Ransom Township, Lackawanna County, Pennsylvania",1175382305,Stub,Pennsylvania
17265,"Harford Township, Susquehanna County, Pennsylvania",1167133009,C,Pennsylvania
17266,"Huston Township, Clearfield County, Pennsylvania",1175876805,C,Pennsylvania
17267,"North Mahoning Township, Indiana County, Pennsylvania",1175954261,Stub,Pennsylvania
17268,"South Newton Township, Cumberland County, Pennsylvania",1175379083,Stub,Pennsylvania
17269,"Atglen, Pennsylvania",1176483742,GA,Pennsylvania
17270,"Warsaw Township, Jefferson County, Pennsylvania",1175373641,Stub,Pennsylvania
17271,"Fishing Creek Township, Columbia County, Pennsylvania",1167015124,C,Pennsylvania
17272,"Mahoning Township, Armstrong County, Pennsylvania",1171473294,GA,Pennsylvania
17273,"Locust Township, Columbia County, Pennsylvania",1171906442,C,Pennsylvania
17274,"Jefferson Township, Somerset County, Pennsylvania",1167179724,GA,Pennsylvania
17275,"Jackson Township, Snyder County, Pennsylvania",1157436331,C,Pennsylvania
17276,"Juniata Township, Perry County, Pennsylvania",1167287926,C,Pennsylvania
17277,"Union Township, Centre County, Pennsylvania",1167740014,Start,Pennsylvania
17278,"Bell Acres, Pennsylvania",1168278055,GA,Pennsylvania
17279,"Liberty Township, Mercer County, Pennsylvania",1160603980,Start,Pennsylvania
17280,"Hughestown, Pennsylvania",1176339464,C,Pennsylvania
17281,"Bryn Athyn, Pennsylvania",1157351627,C,Pennsylvania
17282,"Little Beaver Township, Lawrence County, Pennsylvania",1159982808,C,Pennsylvania
17283,"Dyberry Township, Wayne County, Pennsylvania",1166855233,GA,Pennsylvania
17284,"Washington Township, Wyoming County, Pennsylvania",1174273168,C,Pennsylvania
17285,"East Finley Township, Washington County, Pennsylvania",1177815702,C,Pennsylvania
17286,"Avondale, Pennsylvania",1157349435,GA,Pennsylvania
17287,"North Shenango Township, Crawford County, Pennsylvania",1175953917,Stub,Pennsylvania
17288,"Schwenksville, Pennsylvania",1149689810,C,Pennsylvania
17289,"Mount Wolf, Pennsylvania",1167881626,GA,Pennsylvania
17290,"South Coatesville, Pennsylvania",1158103661,C,Pennsylvania
17291,"White Township, Beaver County, Pennsylvania",1177025223,C,Pennsylvania
17292,"Pittsfield Township, Warren County, Pennsylvania",1175383622,Stub,Pennsylvania
17293,"Dreher Township, Wayne County, Pennsylvania",1166854102,GA,Pennsylvania
17294,"Williamstown, Pennsylvania",1164004536,Start,Pennsylvania
17295,"Shoemakersville, Pennsylvania",1173397974,GA,Pennsylvania
17296,"Burgettstown, Pennsylvania",1166922015,C,Pennsylvania
17297,"Nicholson Township, Wyoming County, Pennsylvania",1174319104,C,Pennsylvania
17298,"Graham Township, Clearfield County, Pennsylvania",1175876352,C,Pennsylvania
17299,"East Bangor, Pennsylvania",1178765199,C,Pennsylvania
17300,"Loretto, Pennsylvania",1143226807,GA,Pennsylvania
17301,"Irwin Township, Venango County, Pennsylvania",1167178105,Start,Pennsylvania
17302,"Mead Township, Warren County, Pennsylvania",1175957354,Stub,Pennsylvania
17303,"Redbank Township, Clarion County, Pennsylvania",1156646099,C,Pennsylvania
17304,"Huston Township, Centre County, Pennsylvania",1167176585,C,Pennsylvania
17305,"District Township, Berks County, Pennsylvania",1174275694,C,Pennsylvania
17306,"Huston Township, Blair County, Pennsylvania",1167176582,C,Pennsylvania
17307,"Ulster Township, Bradford County, Pennsylvania",1175377239,Stub,Pennsylvania
17308,"Clymer, Pennsylvania",1171488876,C,Pennsylvania
17309,"Wayne Township, Dauphin County, Pennsylvania",1174431169,C,Pennsylvania
17310,"West Mahoning Township, Indiana County, Pennsylvania",1175371197,Stub,Pennsylvania
17311,"Flemington, Pennsylvania",1132569085,C,Pennsylvania
17312,"Pine Creek Township, Jefferson County, Pennsylvania",1173810725,C,Pennsylvania
17313,"Mount Pleasant Township, Wayne County, Pennsylvania",1167392588,GA,Pennsylvania
17314,"Liberty Township, Bedford County, Pennsylvania",1167316852,C,Pennsylvania
17315,"Sheshequin Township, Bradford County, Pennsylvania",1175380011,Stub,Pennsylvania
17316,"Concord Township, Erie County, Pennsylvania",1166757527,Start,Pennsylvania
17317,"Porter Township, Clarion County, Pennsylvania",1173892550,C,Pennsylvania
17318,"Litchfield Township, Bradford County, Pennsylvania",1167319029,Start,Pennsylvania
17319,"Pinegrove Township, Venango County, Pennsylvania",1175383703,Stub,Pennsylvania
17320,"Montour Township, Columbia County, Pennsylvania",1175956314,Stub,Pennsylvania
17321,"Tower City, Pennsylvania",1176592378,C,Pennsylvania
17322,"West Conshohocken, Pennsylvania",1158119719,C,Pennsylvania
17323,"Richlandtown, Pennsylvania",1172313872,C,Pennsylvania
17324,"Newville, Pennsylvania",1157445082,GA,Pennsylvania
17325,"Buffington Township, Indiana County, Pennsylvania",1166636648,C,Pennsylvania
17326,"Terre Hill, Pennsylvania",1169248255,GA,Pennsylvania
17327,"Newlin Township, Chester County, Pennsylvania",1175955328,Stub,Pennsylvania
17328,"Upper Mifflin Township, Cumberland County, Pennsylvania",1175374205,Stub,Pennsylvania
17329,"Bratton Township, Pennsylvania",1175073830,C,Pennsylvania
17330,"Vanport Township, Beaver County, Pennsylvania",1109656410,Stub,Pennsylvania
17331,"Troy, Pennsylvania",1158115381,C,Pennsylvania
17332,"Palmyra Township, Wayne County, Pennsylvania",1167456870,Start,Pennsylvania
17333,"Monroe Township, Bedford County, Pennsylvania",1179526375,C,Pennsylvania
17334,"Gallitzin Township, Cambria County, Pennsylvania",1168354004,Start,Pennsylvania
17335,"Clinton Township, Wyoming County, Pennsylvania",1174318496,C,Pennsylvania
17336,"Middlebury Township, Tioga County, Pennsylvania",1175956757,Stub,Pennsylvania
17337,"North Charleroi, Pennsylvania",1159287321,C,Pennsylvania
17338,"Waymart, Pennsylvania",1158118980,GA,Pennsylvania
17339,"Brady Township, Butler County, Pennsylvania",1177076041,C,Pennsylvania
17340,"Washington Township, Butler County, Pennsylvania",1165535005,C,Pennsylvania
17341,"Middleburg, Pennsylvania",1157440917,GA,Pennsylvania
17342,"Dublin Township, Huntingdon County, Pennsylvania",1166854389,C,Pennsylvania
17343,"Hallstead, Pennsylvania",1132680296,C,Pennsylvania
17344,"Houston, Pennsylvania",1160093296,C,Pennsylvania
17345,"Main Township, Columbia County, Pennsylvania",1171937090,B,Pennsylvania
17346,"Highland Township, Chester County, Pennsylvania",1167137072,C,Pennsylvania
17347,"North Apollo, Pennsylvania",1171481382,GA,Pennsylvania
17348,"Bridgeton Township, Pennsylvania",1172271299,GA,Pennsylvania
17349,"Elverson, Pennsylvania",1177866247,C,Pennsylvania
17350,"West Leechburg, Pennsylvania",1159221386,C,Pennsylvania
17351,"West Carroll Township, Cambria County, Pennsylvania",1175371479,Stub,Pennsylvania
17352,"Bigler Township, Clearfield County, Pennsylvania",1172125057,Stub,Pennsylvania
17353,"Fairmount Township, Luzerne County, Pennsylvania",1166998108,GA,Pennsylvania
17354,"Jackson Township, Mercer County, Pennsylvania",1160603524,C,Pennsylvania
17355,"Whitaker, Pennsylvania",1170802883,C,Pennsylvania
17356,"Union Township, Schuylkill County, Pennsylvania",1167740385,C,Pennsylvania
17357,"Liberty Township, Susquehanna County, Pennsylvania",1174221823,C,Pennsylvania
17358,"Rome Township, Bradford County, Pennsylvania",1176176394,C,Pennsylvania
17359,"Boswell, Pennsylvania",1157350983,C,Pennsylvania
17360,"Susquehanna Township, Juniata County, Pennsylvania",1167679999,C,Pennsylvania
17361,"Watts Township, Perry County, Pennsylvania",1175373587,Stub,Pennsylvania
17362,"Hastings, Pennsylvania",1157360979,GA,Pennsylvania
17363,"Woodbury Township, Bedford County, Pennsylvania",1159726400,C,Pennsylvania
17364,"Wyalusing Township, Bradford County, Pennsylvania",1175368856,Stub,Pennsylvania
17365,"Centre Hall, Pennsylvania",1168603170,C,Pennsylvania
17366,"Monroe Township, Bradford County, Pennsylvania",1174341222,C,Pennsylvania
17367,"Dublin Township, Fulton County, Pennsylvania",1166854384,C,Pennsylvania
17368,"Rush Township, Susquehanna County, Pennsylvania",1174222288,Start,Pennsylvania
17369,"West Easton, Pennsylvania",1172634935,C,Pennsylvania
17370,"Orange Township, Columbia County, Pennsylvania",1175384298,Stub,Pennsylvania
17371,"Penn Township, Clearfield County, Pennsylvania",1157450133,C,Pennsylvania
17372,"Farmington Township, Warren County, Pennsylvania",1173803790,C,Pennsylvania
17373,"Center Township, Greene County, Pennsylvania",1166693403,C,Pennsylvania
17374,"Glenburn Township, Lackawanna County, Pennsylvania",1174298022,C,Pennsylvania
17375,"Tuscarora Township, Juniata County, Pennsylvania",1173513501,C,Pennsylvania
17376,"Williamsburg, Pennsylvania",1176715010,C,Pennsylvania
17377,"Banks Township, Carbon County, Pennsylvania",1166533125,C,Pennsylvania
17378,"Heidelberg, Pennsylvania",1169024093,C,Pennsylvania
17379,"Benton Township, Columbia County, Pennsylvania",1166608232,C,Pennsylvania
17380,"Bloomfield, Pennsylvania",552961019,Stub,Pennsylvania
17381,"Liberty Township, Adams County, Pennsylvania",1167316843,C,Pennsylvania
17382,"Rose Township, Jefferson County, Pennsylvania",1173811342,C,Pennsylvania
17383,"Gulich Township, Clearfield County, Pennsylvania",1175876700,C,Pennsylvania
17384,"Marion Township, Centre County, Pennsylvania",1167335039,C,Pennsylvania
17385,"Marion Township, Butler County, Pennsylvania",1177679392,Start,Pennsylvania
17386,"Loganville, Pennsylvania",1157438908,GA,Pennsylvania
17387,"Dalton, Pennsylvania",1157356181,C,Pennsylvania
17388,"Renovo, Pennsylvania",1175662681,C,Pennsylvania
17389,"Duncansville, Pennsylvania",1174340743,GA,Pennsylvania
17390,"Summerhill Township, Crawford County, Pennsylvania",1172101545,Start,Pennsylvania
17391,"West Mayfield, Pennsylvania",1177022927,C,Pennsylvania
17392,"Lemon Township, Wyoming County, Pennsylvania",1174318910,C,Pennsylvania
17393,"Factoryville, Pennsylvania",1178896964,C,Pennsylvania
17394,"King Township, Bedford County, Pennsylvania",1157437595,C,Pennsylvania
17395,"Black Lick Township, Pennsylvania",1172125481,Start,Pennsylvania
17396,"North Heidelberg Township, Berks County, Pennsylvania",1175954388,Stub,Pennsylvania
17397,"Sandy Lake Township, Mercer County, Pennsylvania",1175380597,Stub,Pennsylvania
17398,"Troy Township, Crawford County, Pennsylvania",1172101737,C,Pennsylvania
17399,"Leetsdale, Pennsylvania",1169213994,C,Pennsylvania
17400,"Perry Township, Jefferson County, Pennsylvania",1173810586,Start,Pennsylvania
17401,"Gibson Township, Susquehanna County, Pennsylvania",1174221429,GA,Pennsylvania
17402,"Eldred Township, Jefferson County, Pennsylvania",1173809681,C,Pennsylvania
17403,"Buffalo Township, Perry County, Pennsylvania",1166636549,C,Pennsylvania
17404,"Dale, Pennsylvania",1157356158,C,Pennsylvania
17405,"Hollenback Township, Luzerne County, Pennsylvania",1171907337,C,Pennsylvania
17406,"McConnellsburg, Pennsylvania",1166185063,C,Pennsylvania
17407,"Biglerville, Pennsylvania",1159826561,C,Pennsylvania
17408,"Duboistown, Pennsylvania",1132564184,GA,Pennsylvania
17409,"Roulette Township, Potter County, Pennsylvania",1175381193,Stub,Pennsylvania
17410,"Wiconisco Township, Dauphin County, Pennsylvania",1175370187,Stub,Pennsylvania
17411,"Madison Township, Clarion County, Pennsylvania",1157439619,C,Pennsylvania
17412,"Wilmot Township, Bradford County, Pennsylvania",1175370351,Stub,Pennsylvania
17413,"Columbia Township, Bradford County, Pennsylvania",1166756947,Start,Pennsylvania
17414,"East Conemaugh, Pennsylvania",1168847933,GA,Pennsylvania
17415,"Castanea Township, Clinton County, Pennsylvania",1172274603,C,Pennsylvania
17416,"Bethel Township, Armstrong County, Pennsylvania",1171043993,GA,Pennsylvania
17417,"Tuscarora Township, Perry County, Pennsylvania",1167738766,Start,Pennsylvania
17418,"Hawley, Pennsylvania",1164726669,GA,Pennsylvania
17419,"Piatt Township, Lycoming County, Pennsylvania",1175381522,Stub,Pennsylvania
17420,"Wayne Township, Armstrong County, Pennsylvania",1171898280,C,Pennsylvania
17421,"Penn Township, Centre County, Pennsylvania",1167459199,C,Pennsylvania
17422,"Colerain Township, Bedford County, Pennsylvania",1177100144,C,Pennsylvania
17423,"Wayne Township, Greene County, Pennsylvania",1167838491,C,Pennsylvania
17424,"Bradford Woods, Pennsylvania",1168850365,GA,Pennsylvania
17425,"Forest Lake Township, Susquehanna County, Pennsylvania",1174220943,C,Pennsylvania
17426,"Christiana, Pennsylvania",1177092787,GA,Pennsylvania
17427,"South Bend Township, Armstrong County, Pennsylvania",1175379570,Stub,Pennsylvania
17428,"Jefferson Township, Washington County, Pennsylvania",1157436492,C,Pennsylvania
17429,"Nescopeck Township, Luzerne County, Pennsylvania",1175955889,Stub,Pennsylvania
17430,"West Kittanning, Pennsylvania",1174309443,Start,Pennsylvania
17431,"Prospect, Pennsylvania",1177984050,Start,Pennsylvania
17432,"Brady Township, Huntingdon County, Pennsylvania",1166632502,Start,Pennsylvania
17433,"Millbourne, Pennsylvania",1176074781,GA,Pennsylvania
17434,"Jackson Township, Venango County, Pennsylvania",1167178933,C,Pennsylvania
17435,"Orwell Township, Bradford County, Pennsylvania",1175384185,Stub,Pennsylvania
17436,"Ellport, Pennsylvania",1169508969,GA,Pennsylvania
