article_title,revision_id,article_quality,state,population,regional_division
"Spring Brook Township, Lackawanna County, Pennsylvania",1175378763,Stub,Pennsylvania,12972008,Middle Atlantic
"Hepburn Township, Lycoming County, Pennsylvania",1157361244,GA,Pennsylvania,12972008,Middle Atlantic
"Bear Creek Township, Pennsylvania",1174776565,C,Pennsylvania,12972008,Middle Atlantic
"Ashley, Pennsylvania",1157349260,C,Pennsylvania,12972008,Middle Atlantic
"Walker Township, Juniata County, Pennsylvania",1173876460,C,Pennsylvania,12972008,Middle Atlantic
"Manchester, Pennsylvania",1167881687,C,Pennsylvania,12972008,Middle Atlantic
"Madison Township, Lackawanna County, Pennsylvania",1174298243,C,Pennsylvania,12972008,Middle Atlantic
"Philipsburg, Centre County, Pennsylvania",1166183859,C,Pennsylvania,12972008,Middle Atlantic
"Cherryhill Township, Indiana County, Pennsylvania",1166695049,C,Pennsylvania,12972008,Middle Atlantic
"Reynoldsville, Pennsylvania",1169325345,C,Pennsylvania,12972008,Middle Atlantic
"Shade Township, Somerset County, Pennsylvania",1175380223,Stub,Pennsylvania,12972008,Middle Atlantic
"Wind Gap, Pennsylvania",1171091624,C,Pennsylvania,12972008,Middle Atlantic
"West Nottingham Township, Chester County, Pennsylvania",1175371266,Stub,Pennsylvania,12972008,Middle Atlantic
"West Wyoming, Pennsylvania",1176237556,C,Pennsylvania,12972008,Middle Atlantic
"Dupont, Pennsylvania",1176427827,C,Pennsylvania,12972008,Middle Atlantic
"Parks Township, Armstrong County, Pennsylvania",1175383925,Stub,Pennsylvania,12972008,Middle Atlantic
"South Beaver Township, Beaver County, Pennsylvania",1175379727,Stub,Pennsylvania,12972008,Middle Atlantic
"Germany Township, Adams County, Pennsylvania",1178443160,C,Pennsylvania,12972008,Middle Atlantic
"Clay Township, Butler County, Pennsylvania",1177183910,Start,Pennsylvania,12972008,Middle Atlantic
"North Woodbury Township, Blair County, Pennsylvania",1175953983,Stub,Pennsylvania,12972008,Middle Atlantic
"Cooper Township, Clearfield County, Pennsylvania",1175875170,C,Pennsylvania,12972008,Middle Atlantic
"Halfmoon Township, Centre County, Pennsylvania",1167130165,C,Pennsylvania,12972008,Middle Atlantic
"Somerset Township, Washington County, Pennsylvania",1152772280,C,Pennsylvania,12972008,Middle Atlantic
"Wilmington Township, Lawrence County, Pennsylvania",1167842513,GA,Pennsylvania,12972008,Middle Atlantic
"Bath, Pennsylvania",1178644007,GA,Pennsylvania,12972008,Middle Atlantic
"Nanty Glo, Pennsylvania",1168988109,C,Pennsylvania,12972008,Middle Atlantic
"Franklin Township, Butler County, Pennsylvania",1177756888,C,Pennsylvania,12972008,Middle Atlantic
"Morton, Pennsylvania",1167061516,C,Pennsylvania,12972008,Middle Atlantic
"East Taylor Township, Cambria County, Pennsylvania",1157357347,Start,Pennsylvania,12972008,Middle Atlantic
"Washington Township, York County, Pennsylvania",1167836944,C,Pennsylvania,12972008,Middle Atlantic
"Hanover Township, Washington County, Pennsylvania",1167132594,C,Pennsylvania,12972008,Middle Atlantic
"Avoca, Pennsylvania",1157349420,GA,Pennsylvania,12972008,Middle Atlantic
"East Lansdowne, Pennsylvania",1173727443,C,Pennsylvania,12972008,Middle Atlantic
"Hallam, Pennsylvania",1157360601,GA,Pennsylvania,12972008,Middle Atlantic
"South Pymatuning Township, Mercer County, Pennsylvania",1175379053,Stub,Pennsylvania,12972008,Middle Atlantic
"Delmont, Pennsylvania",1157356321,GA,Pennsylvania,12972008,Middle Atlantic
"Pine Grove Township, Warren County, Pennsylvania",1173804404,C,Pennsylvania,12972008,Middle Atlantic
"Derry, Pennsylvania",1169213935,C,Pennsylvania,12972008,Middle Atlantic
"Lackawannock Township, Mercer County, Pennsylvania",1160603736,C,Pennsylvania,12972008,Middle Atlantic
"Lower Yoder Township, Cambria County, Pennsylvania",1177807345,Stub,Pennsylvania,12972008,Middle Atlantic
"Clearfield Township, Butler County, Pennsylvania",1177195931,Start,Pennsylvania,12972008,Middle Atlantic
"Salford Township, Montgomery County, Pennsylvania",1175380764,Stub,Pennsylvania,12972008,Middle Atlantic
"Monaghan Township, York County, Pennsylvania",1175956581,Stub,Pennsylvania,12972008,Middle Atlantic
"Crescent Township, Allegheny County, Pennsylvania",1168439252,GA,Pennsylvania,12972008,Middle Atlantic
"Quarryville, Pennsylvania",1157455184,C,Pennsylvania,12972008,Middle Atlantic
"South Buffalo Township, Armstrong County, Pennsylvania",1175379562,Stub,Pennsylvania,12972008,Middle Atlantic
"Freemansburg, Pennsylvania",1178752614,GA,Pennsylvania,12972008,Middle Atlantic
"West Chillisquaque Township, Northumberland County, Pennsylvania",1175372314,Stub,Pennsylvania,12972008,Middle Atlantic
"South Coventry Township, Chester County, Pennsylvania",1175379421,Stub,Pennsylvania,12972008,Middle Atlantic
"Midland, Pennsylvania",1176560114,GA,Pennsylvania,12972008,Middle Atlantic
"West Newton, Pennsylvania",1159221564,C,Pennsylvania,12972008,Middle Atlantic
"Winslow Township, Jefferson County, Pennsylvania",1175369517,Stub,Pennsylvania,12972008,Middle Atlantic
"Marietta, Pennsylvania",1167334961,C,Pennsylvania,12972008,Middle Atlantic
"Drumore Township, Lancaster County, Pennsylvania",1171906941,C,Pennsylvania,12972008,Middle Atlantic
"Portage, Pennsylvania",1157453657,C,Pennsylvania,12972008,Middle Atlantic
"Upper Augusta Township, Northumberland County, Pennsylvania",1172050366,Stub,Pennsylvania,12972008,Middle Atlantic
"Latimore Township, Adams County, Pennsylvania",1167295326,C,Pennsylvania,12972008,Middle Atlantic
"West Fallowfield Township, Chester County, Pennsylvania",1165673416,C,Pennsylvania,12972008,Middle Atlantic
"Wayne Township, Lawrence County, Pennsylvania",1167838514,C,Pennsylvania,12972008,Middle Atlantic
"Roaring Spring, Pennsylvania",1169325957,C,Pennsylvania,12972008,Middle Atlantic
"Dillsburg, Pennsylvania",1165572980,C,Pennsylvania,12972008,Middle Atlantic
"Bentleyville, Pennsylvania",1152767494,GA,Pennsylvania,12972008,Middle Atlantic
"Fannett Township, Pennsylvania",1173868725,C,Pennsylvania,12972008,Middle Atlantic
"Butler Township, Adams County, Pennsylvania",1166639271,C,Pennsylvania,12972008,Middle Atlantic
"Wayne Township, Mifflin County, Pennsylvania",1175076331,C,Pennsylvania,12972008,Middle Atlantic
"Coudersport, Pennsylvania",1167148053,C,Pennsylvania,12972008,Middle Atlantic
"Rockledge, Pennsylvania",1169325199,C,Pennsylvania,12972008,Middle Atlantic
"Liberty, Allegheny County, Pennsylvania",1169224464,C,Pennsylvania,12972008,Middle Atlantic
"Morgan Township, Greene County, Pennsylvania",1175956188,Stub,Pennsylvania,12972008,Middle Atlantic
"Colwyn, Pennsylvania",1167835394,C,Pennsylvania,12972008,Middle Atlantic
"Chester Heights, Pennsylvania",1173178308,GA,Pennsylvania,12972008,Middle Atlantic
"Millersburg, Pennsylvania",1179526239,GA,Pennsylvania,12972008,Middle Atlantic
"Lamar Township, Clinton County, Pennsylvania",1167294539,C,Pennsylvania,12972008,Middle Atlantic
"Hamilton Township, Adams County, Pennsylvania",1167130544,C,Pennsylvania,12972008,Middle Atlantic
"Lancaster Township, Butler County, Pennsylvania",1177756928,C,Pennsylvania,12972008,Middle Atlantic
"Perry Township, Fayette County, Pennsylvania",1157450943,C,Pennsylvania,12972008,Middle Atlantic
"Snyder Township, Jefferson County, Pennsylvania",1173811437,C,Pennsylvania,12972008,Middle Atlantic
"New Hope, Pennsylvania",1178611907,C,Pennsylvania,12972008,Middle Atlantic
"Shirley Township, Huntingdon County, Pennsylvania",1175379976,Stub,Pennsylvania,12972008,Middle Atlantic
"Texas Township, Wayne County, Pennsylvania",1175377889,Stub,Pennsylvania,12972008,Middle Atlantic
"Marysville, Pennsylvania",1148165160,C,Pennsylvania,12972008,Middle Atlantic
"Forward Township, Butler County, Pennsylvania",1177480534,C,Pennsylvania,12972008,Middle Atlantic
"Warwick Township, Chester County, Pennsylvania",1176483608,C,Pennsylvania,12972008,Middle Atlantic
"South Manheim Township, Schuylkill County, Pennsylvania",1175379175,Stub,Pennsylvania,12972008,Middle Atlantic
"Ryan Township, Schuylkill County, Pennsylvania",1175380807,Stub,Pennsylvania,12972008,Middle Atlantic
"Curwensville, Pennsylvania",1178891651,GA,Pennsylvania,12972008,Middle Atlantic
"Franklin Township, Fayette County, Pennsylvania",1157359294,C,Pennsylvania,12972008,Middle Atlantic
"Berlin Township, Wayne County, Pennsylvania",1102700850,GA,Pennsylvania,12972008,Middle Atlantic
"Weatherly, Pennsylvania",1177293665,C,Pennsylvania,12972008,Middle Atlantic
"Upper Oxford Township, Chester County, Pennsylvania",1175372249,Stub,Pennsylvania,12972008,Middle Atlantic
"Ridgway Township, Elk County, Pennsylvania",1175381387,Stub,Pennsylvania,12972008,Middle Atlantic
"Independence Township, Beaver County, Pennsylvania",1176459318,C,Pennsylvania,12972008,Middle Atlantic
"Wernersville, Pennsylvania",1173397470,GA,Pennsylvania,12972008,Middle Atlantic
"Saville Township, Perry County, Pennsylvania",1175380367,Stub,Pennsylvania,12972008,Middle Atlantic
"Gilpin Township, Armstrong County, Pennsylvania",1171332997,C,Pennsylvania,12972008,Middle Atlantic
"Taylor Township, Blair County, Pennsylvania",1167681256,C,Pennsylvania,12972008,Middle Atlantic
"Centre Township, Perry County, Pennsylvania",1166693886,C,Pennsylvania,12972008,Middle Atlantic
"Muncy, Pennsylvania",1170840041,GA,Pennsylvania,12972008,Middle Atlantic
"Verona, Pennsylvania",1170576047,C,Pennsylvania,12972008,Middle Atlantic
"New Wilmington, Pennsylvania",1169508414,GA,Pennsylvania,12972008,Middle Atlantic
"West Sadsbury Township, Chester County, Pennsylvania",1175371882,Stub,Pennsylvania,12972008,Middle Atlantic
"Donegal Township, Washington County, Pennsylvania",1157356457,C,Pennsylvania,12972008,Middle Atlantic
"North Newton Township, Cumberland County, Pennsylvania",1175953967,Stub,Pennsylvania,12972008,Middle Atlantic
"Yardley, Pennsylvania",1172131741,GA,Pennsylvania,12972008,Middle Atlantic
"Hickory Township, Lawrence County, Pennsylvania",1167136712,C,Pennsylvania,12972008,Middle Atlantic
"Hunlock Township, Luzerne County, Pennsylvania",1167176199,C,Pennsylvania,12972008,Middle Atlantic
"Emsworth, Pennsylvania",1177453706,C,Pennsylvania,12972008,Middle Atlantic
"Shamokin Township, Northumberland County, Pennsylvania",1175380114,Stub,Pennsylvania,12972008,Middle Atlantic
"Johnsonburg, Pennsylvania",1178163426,C,Pennsylvania,12972008,Middle Atlantic
"Richmond Township, Tioga County, Pennsylvania",1167505829,C,Pennsylvania,12972008,Middle Atlantic
"Center Township, Snyder County, Pennsylvania",1166693502,C,Pennsylvania,12972008,Middle Atlantic
"Cambridge Springs, Pennsylvania",1174320439,GA,Pennsylvania,12972008,Middle Atlantic
"Matamoras, Pennsylvania",1178829001,C,Pennsylvania,12972008,Middle Atlantic
"Summerhill Township, Cambria County, Pennsylvania",1173137087,C,Pennsylvania,12972008,Middle Atlantic
"Shohola Township, Pike County, Pennsylvania",1175379966,Stub,Pennsylvania,12972008,Middle Atlantic
"Fairfield Township, Westmoreland County, Pennsylvania",1173298527,C,Pennsylvania,12972008,Middle Atlantic
"Geistown, Pennsylvania",1143226588,C,Pennsylvania,12972008,Middle Atlantic
"Perry Township, Berks County, Pennsylvania",1174294358,C,Pennsylvania,12972008,Middle Atlantic
"Mount Union, Pennsylvania",1167658138,C,Pennsylvania,12972008,Middle Atlantic
"East Hopewell Township, York County, Pennsylvania",1179096988,C,Pennsylvania,12972008,Middle Atlantic
"North Annville Township, Lebanon County, Pennsylvania",1175954732,Stub,Pennsylvania,12972008,Middle Atlantic
"Pleasant Township, Warren County, Pennsylvania",1175383272,Stub,Pennsylvania,12972008,Middle Atlantic
"Eddystone, Pennsylvania",1166992049,GA,Pennsylvania,12972008,Middle Atlantic
"Gregg Township, Centre County, Pennsylvania",1167128614,GA,Pennsylvania,12972008,Middle Atlantic
"Coopersburg, Pennsylvania",1177101601,C,Pennsylvania,12972008,Middle Atlantic
"Marcus Hook, Pennsylvania",1176312951,GA,Pennsylvania,12972008,Middle Atlantic
"Woodward Township, Clinton County, Pennsylvania",1167844227,C,Pennsylvania,12972008,Middle Atlantic
"Donegal Township, Westmoreland County, Pennsylvania",1157356458,C,Pennsylvania,12972008,Middle Atlantic
"Red Hill, Pennsylvania",1171198619,C,Pennsylvania,12972008,Middle Atlantic
"Greene Township, Beaver County, Pennsylvania",1176393501,C,Pennsylvania,12972008,Middle Atlantic
"Highspire, Pennsylvania",1175524913,GA,Pennsylvania,12972008,Middle Atlantic
"Clifford Township, Susquehanna County, Pennsylvania",1173692125,GA,Pennsylvania,12972008,Middle Atlantic
"Berwick Township, Pennsylvania",1172124993,Start,Pennsylvania,12972008,Middle Atlantic
"Cornplanter Township, Venango County, Pennsylvania",1160609099,C,Pennsylvania,12972008,Middle Atlantic
"Alburtis, Pennsylvania",1173652325,GA,Pennsylvania,12972008,Middle Atlantic
"Brothersvalley Township, Somerset County, Pennsylvania",1157351578,B,Pennsylvania,12972008,Middle Atlantic
"Exeter Township, Luzerne County, Pennsylvania",1157358279,C,Pennsylvania,12972008,Middle Atlantic
"Fawn Township, Allegheny County, Pennsylvania",1178184714,C,Pennsylvania,12972008,Middle Atlantic
"Hamiltonban Township, Adams County, Pennsylvania",1167130675,C,Pennsylvania,12972008,Middle Atlantic
"Huntington Township, Adams County, Pennsylvania",1167176325,GA,Pennsylvania,12972008,Middle Atlantic
"Connellsville Township, Fayette County, Pennsylvania",1166757902,GA,Pennsylvania,12972008,Middle Atlantic
"Hopewell Township, Cumberland County, Pennsylvania",1173867373,C,Pennsylvania,12972008,Middle Atlantic
"Watsontown, Pennsylvania",1133851691,GA,Pennsylvania,12972008,Middle Atlantic
"Loyalhanna Township, Westmoreland County, Pennsylvania",1177807229,Stub,Pennsylvania,12972008,Middle Atlantic
"Dunkard Township, Greene County, Pennsylvania",1157356702,C,Pennsylvania,12972008,Middle Atlantic
"Plumcreek Township, Armstrong County, Pennsylvania",1175382855,Stub,Pennsylvania,12972008,Middle Atlantic
"Rye Township, Perry County, Pennsylvania",1175380790,Stub,Pennsylvania,12972008,Middle Atlantic
"East Wheatfield Township, Indiana County, Pennsylvania",1177815871,C,Pennsylvania,12972008,Middle Atlantic
"Bell Township, Westmoreland County, Pennsylvania",1172124941,Start,Pennsylvania,12972008,Middle Atlantic
"East Bethlehem Township, Washington County, Pennsylvania",1177815623,B,Pennsylvania,12972008,Middle Atlantic
"Letterkenny Township, Pennsylvania",1173871978,C,Pennsylvania,12972008,Middle Atlantic
"Parkside, Pennsylvania",1172275039,C,Pennsylvania,12972008,Middle Atlantic
"Covington Township, Lackawanna County, Pennsylvania",1174296075,GA,Pennsylvania,12972008,Middle Atlantic
"Jefferson Township, Greene County, Pennsylvania",1171582274,C,Pennsylvania,12972008,Middle Atlantic
"Brownsville, Pennsylvania",1178251871,C,Pennsylvania,12972008,Middle Atlantic
"Pike Township, Clearfield County, Pennsylvania",1157451545,C,Pennsylvania,12972008,Middle Atlantic
"Croyle Township, Cambria County, Pennsylvania",1157356050,C,Pennsylvania,12972008,Middle Atlantic
"Stewartstown, Pennsylvania",1158576295,C,Pennsylvania,12972008,Middle Atlantic
"Venango Township, Erie County, Pennsylvania",1167742557,Start,Pennsylvania,12972008,Middle Atlantic
"Upper Burrell Township, Westmoreland County, Pennsylvania",1175375046,Stub,Pennsylvania,12972008,Middle Atlantic
"Windsor Township, Berks County, Pennsylvania",1174272198,C,Pennsylvania,12972008,Middle Atlantic
"Mifflin Township, Columbia County, Pennsylvania",1171936587,C,Pennsylvania,12972008,Middle Atlantic
"Westfall Township, Pike County, Pennsylvania",1175373116,Stub,Pennsylvania,12972008,Middle Atlantic
"Wrightsville, Pennsylvania",1178557353,C,Pennsylvania,12972008,Middle Atlantic
"Norwegian Township, Schuylkill County, Pennsylvania",1175504096,Stub,Pennsylvania,12972008,Middle Atlantic
"Londonderry Township, Chester County, Pennsylvania",1157438934,C,Pennsylvania,12972008,Middle Atlantic
"Tyrone Township, Adams County, Pennsylvania",1167739270,C,Pennsylvania,12972008,Middle Atlantic
"West Wheatfield Township, Indiana County, Pennsylvania",1175370875,Stub,Pennsylvania,12972008,Middle Atlantic
"Rockefeller Township, Northumberland County, Pennsylvania",1175381208,Stub,Pennsylvania,12972008,Middle Atlantic
"Glade Township, Warren County, Pennsylvania",1173804051,C,Pennsylvania,12972008,Middle Atlantic
"Delaware Township, Mercer County, Pennsylvania",1159987638,C,Pennsylvania,12972008,Middle Atlantic
"Washington Township, Dauphin County, Pennsylvania",1165536124,GA,Pennsylvania,12972008,Middle Atlantic
"Lafayette Township, McKean County, Pennsylvania",1157437889,Start,Pennsylvania,12972008,Middle Atlantic
"Coolspring Township, Mercer County, Pennsylvania",1159987276,C,Pennsylvania,12972008,Middle Atlantic
"Conemaugh Township, Indiana County, Pennsylvania",1172551165,GA,Pennsylvania,12972008,Middle Atlantic
"McAdoo, Pennsylvania",1176133763,C,Pennsylvania,12972008,Middle Atlantic
"Kittanning Township, Armstrong County, Pennsylvania",1171378299,C,Pennsylvania,12972008,Middle Atlantic
"Summit Township, Somerset County, Pennsylvania",1167679474,GA,Pennsylvania,12972008,Middle Atlantic
"Penndel, Pennsylvania",1157450330,GA,Pennsylvania,12972008,Middle Atlantic
"Franklin Township, Snyder County, Pennsylvania",1174920016,C,Pennsylvania,12972008,Middle Atlantic
"Monroe Township, Juniata County, Pennsylvania",1173876423,C,Pennsylvania,12972008,Middle Atlantic
"Huntington Township, Luzerne County, Pennsylvania",1167176344,C,Pennsylvania,12972008,Middle Atlantic
"Muddy Creek Township, Butler County, Pennsylvania",1175956169,Stub,Pennsylvania,12972008,Middle Atlantic
"Coaldale, Schuylkill County, Pennsylvania",1177099628,GA,Pennsylvania,12972008,Middle Atlantic
"Hemlock Township, Columbia County, Pennsylvania",1167135628,C,Pennsylvania,12972008,Middle Atlantic
"Cook Township, Westmoreland County, Pennsylvania",1157355649,C,Pennsylvania,12972008,Middle Atlantic
